street_name,date,total_vol,cum_total
west maitland street,2016-07-24,139.997094,7213.923131
west maitland street,2016-07-25,169.093191,7383.016322
west maitland street,2016-07-26,205.423924,7588.440246
west maitland street,2016-07-27,75.360403,7663.800649
west maitland street,2016-07-28,198.356574,7862.157223
west maitland street,2016-07-30,255.520035,8117.677258
west maitland street,2016-07-31,202.114415,8319.791673
west maitland street,2016-08-02,270.701709,8590.493382
west maitland street,2016-08-03,171.86589099999998,8762.359273
west maitland street,2016-08-04,199.476079,8961.835352
west maitland street,2016-08-05,75.626144,9037.461496
west maitland street,2016-08-06,226.471093,9263.932589
west maitland street,2016-08-07,332.423734,9596.356323
west maitland street,2016-08-08,58.019149,9654.375472
west maitland street,2016-08-09,105.733367,9760.108839
west port,2016-06-04,119.410919,119.410919
west port,2016-06-05,102.98414,222.395059
west port,2016-06-11,89.731295,312.126354
west port,2016-06-14,80.210568,392.336922
west port,2016-06-16,106.513979,498.850901
west port,2016-06-18,103.724601,602.575502
west port,2016-06-21,117.206329,719.781831
west port,2016-06-24,114.474331,834.256162
west port,2016-06-26,72.488123,906.744285
west port,2016-06-28,51.553997,958.298282
west port,2016-07-01,88.628269,1046.926551
west port,2016-07-03,119.012258,1165.938809
west port,2016-07-06,110.050111,1275.98892
west port,2016-07-09,109.885335,1385.874255
west port,2016-07-12,100.95616,1486.8304150000001
west port,2016-07-13,83.203697,1570.034112
west port,2016-07-14,113.659243,1683.693355
west port,2016-07-17,117.656437,1801.349792
west port,2016-07-19,94.955706,1896.305498
west port,2016-07-21,97.515551,1993.8210490000001
west port,2016-07-23,114.808106,2108.629155
west port,2016-07-26,79.353248,2187.982403
west port,2016-07-27,77.656964,2265.639367
west port,2016-07-30,103.358958,2368.998325
west port,2016-08-01,75.3756,2444.373925
west port,2016-08-03,100.467688,2544.841613
west port,2016-08-06,103.613053,2648.454666
west port,2016-08-07,119.797742,2768.252408
west port,2016-08-08,99.750223,2868.002631
west port,2016-08-09,95.168148,2963.170779
york place,2016-06-04,761.3707430000001,761.3707430000001
york place,2016-06-06,498.606988,1259.977731
york place,2016-06-10,1442.487772,2702.465503
york place,2016-06-11,215.710261,2918.175764
york place,2016-06-14,221.600743,3139.776507
york place,2016-06-15,379.644203,3519.42071
york place,2016-06-16,404.213252,3923.633962
york place,2016-06-20,403.664606,4327.298568
york place,2016-06-21,1299.20881,5626.507378
york place,2016-06-24,380.154762,6006.66214
york place,2016-06-25,977.6325870000001,6984.294727
york place,2016-06-27,737.4033770000001,7721.698104
york place,2016-06-30,479.26343,8200.961534
york place,2016-07-02,835.316169,9036.277703
york place,2016-07-04,290.41585499999997,9326.693558
york place,2016-07-05,901.783774,10228.477332
york place,2016-07-07,428.66747,10657.144802
york place,2016-07-09,333.48706,10990.631862
york place,2016-07-13,861.6573350000001,11852.289197
york place,2016-07-14,884.53822,12736.827417
york place,2016-07-17,556.680071,13293.507488000001
york place,2016-07-19,403.374493,13696.881981
york place,2016-07-20,466.456193,14163.338174
york place,2016-07-21,840.6207810000001,15003.958955
york place,2016-07-23,939.777771,15943.736726000001
york place,2016-07-29,1739.348723,17683.085449000002
york place,2016-07-30,410.018025,18093.103474
york place,2016-08-01,1037.1140249999999,19130.217499
york place,2016-08-03,400.419379,19530.636878
york place,2016-08-05,480,20010.636878
york place,2016-08-06,1580.482835,21591.119713
